,created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities,sentiment
60,2019-02-12T19:45:30.000Z,None,Dead ass didnt get up till Delvon gpt here &amp; i feel like shiiiiit😩😒,en,0,0,0,0,1095408575466389505,3325534151,1095408575466389505,,,"{'annotations': [{'start': 27, 'end': 32, 'probability': 0.6647, 'type': 'Other', 'normalized_text': 'Delvon'}]}",2.730583792269926
61,2019-02-12T19:29:42.000Z,None,"LIVE - 2 hours in!

Amazing starting position in CIV6 - going for 1000+ GPT with Rome!

Stop by; follow/raid/host:
https://t.co/uNSaT3sGws

@SupStreamers

#supportsmallstreamers  
#StreamersConnected 
#SmallStreamersConnect 
#SmallStreamerCommunity",en,5,0,5,0,1095404597735186433,965130890270556160,1095404597735186433,,,"{'hashtags': [{'start': 155, 'end': 177, 'tag': 'supportsmallstreamers'}, {'start': 180, 'end': 199, 'tag': 'StreamersConnected'}, {'start': 201, 'end': 223, 'tag': 'SmallStreamersConnect'}, {'start': 225, 'end': 248, 'tag': 'SmallStreamerCommunity'}], 'mentions': [{'start': 140, 'end': 153, 'username': 'SupStreamers', 'id': '1495689026249977861'}], 'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/uNSaT3sGws', 'expanded_url': 'https://twitch.tv/the_travesty_x', 'display_url': 'twitch.tv/the_travesty_x'}], 'annotations': [{'start': 49, 'end': 52, 'probability': 0.8242, 'type': 'Other', 'normalized_text': 'CIV6'}, {'start': 81, 'end': 84, 'probability': 0.9457, 'type': 'Place', 'normalized_text': 'Rome'}]}",4.069318420929293
62,2019-02-12T19:00:15.000Z,None,"ClixSense was opened in 2007 as a paid to click site. Today this is typical of a GPT site where you can perform many different tasks to earn money - https://t.co/J6kabkadV5
The Simplest &amp; Safest Place to Earn Online
#workfromanywhere  #earnmoneyonlinefromhome https://t.co/iFJ2AO3Hyt",en,0,0,1,0,1095397186010050560,1972486759,1095397186010050560,,,"{'hashtags': [{'start': 220, 'end': 237, 'tag': 'workfromanywhere'}, {'start': 239, 'end': 263, 'tag': 'earnmoneyonlinefromhome'}], 'urls': [{'start': 149, 'end': 172, 'url': 'https://t.co/J6kabkadV5', 'expanded_url': 'https://is.gd/4FA3Ns', 'display_url': 'is.gd/4FA3Ns'}, {'start': 264, 'end': 287, 'url': 'https://t.co/iFJ2AO3Hyt', 'expanded_url': 'https://twitter.com/ChrisRabbit12/status/1095397186010050560/photo/1', 'display_url': 'pic.twitter.com/iFJ2AO3Hyt', 'media_key': '3_1095397181673037824'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.8898, 'type': 'Other', 'normalized_text': 'ClixSense'}, {'start': 81, 'end': 83, 'probability': 0.3602, 'type': 'Other', 'normalized_text': 'GPT'}]}",3.9867888326633087
63,2019-02-12T18:09:24.000Z,None,"LIVE NOW!

Amazing starting position in CIV6 - going for 1000+ GPT!

Stop by my channel, follow/lurk/raid/host:
(link: https://t.co/VBvF9sF8rq) 
https://t.co/VBvF9sF8rq

@SupStreamers
 
#SupportSmallStreamers 
#streamersconnected
#Smallstreamersconnect",en,2,0,7,0,1095384389742092289,965130890270556160,1095384389742092289,,,"{'hashtags': [{'start': 186, 'end': 208, 'tag': 'SupportSmallStreamers'}, {'start': 210, 'end': 229, 'tag': 'streamersconnected'}, {'start': 230, 'end': 252, 'tag': 'Smallstreamersconnect'}], 'mentions': [{'start': 170, 'end': 183, 'username': 'SupStreamers', 'id': '1495689026249977861'}], 'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/VBvF9sF8rq', 'expanded_url': 'http://twitch.tv/the_travesty_x', 'display_url': 'twitch.tv/the_travesty_x', 'status': 200, 'unwound_url': 'https://www.twitch.tv/the_travesty_x'}, {'start': 145, 'end': 168, 'url': 'https://t.co/VBvF9sF8rq', 'expanded_url': 'http://twitch.tv/the_travesty_x', 'display_url': 'twitch.tv/the_travesty_x', 'status': 200, 'unwound_url': 'https://www.twitch.tv/the_travesty_x'}], 'annotations': [{'start': 40, 'end': 43, 'probability': 0.9154, 'type': 'Other', 'normalized_text': 'CIV6'}]}",4.503316994046646
64,2019-02-12T17:48:16.000Z,None,TheBDA: Find out about 2-year longitudinal Dental Foundation Training / GPT in the latest The_BDJ. Paul_Blaylock1 ask could this be a good option for more dental students on graduation? https://t.co/mFGnG7TmoI https://t.co/plIx4n3bbN,en,0,0,0,0,1095379070597115906,4783872553,1095379070597115906,,,"{'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/mFGnG7TmoI', 'expanded_url': 'https://go.nature.com/2UTMQ8r', 'display_url': 'go.nature.com/2UTMQ8r'}, {'start': 210, 'end': 233, 'url': 'https://t.co/plIx4n3bbN', 'expanded_url': 'https://twitter.com/TheBDA/status/1095378755793666048/photo/1', 'display_url': 'pic.twitter.com/plIx4n3bbN', 'media_key': '3_1095378753314848768'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.5829, 'type': 'Other', 'normalized_text': 'TheBDA'}, {'start': 43, 'end': 59, 'probability': 0.6525, 'type': 'Other', 'normalized_text': 'Dental Foundation'}, {'start': 90, 'end': 96, 'probability': 0.6543, 'type': 'Other', 'normalized_text': 'The_BDJ'}, {'start': 99, 'end': 112, 'probability': 0.8634, 'type': 'Other', 'normalized_text': 'Paul_Blaylock1'}]}",2.761977605284845
65,2019-02-12T17:47:01.000Z,None,Find out about 2-year longitudinal Dental Foundation Training / GPT in the latest @The_BDJ. @Paul_Blaylock1 ask could this be a good option for more dental students on graduation? https://t.co/TIBIVWLWo9 https://t.co/fP7Lu2ysEC,en,2,0,7,0,1095378755793666048,40014354,1095378755793666048,,,"{'mentions': [{'start': 82, 'end': 90, 'username': 'The_BDJ', 'id': '480366538'}, {'start': 92, 'end': 107, 'username': 'Paul_Blaylock1', 'id': '984427582169993217'}], 'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/TIBIVWLWo9', 'expanded_url': 'https://go.nature.com/2UTMQ8r', 'display_url': 'go.nature.com/2UTMQ8r'}, {'start': 204, 'end': 227, 'url': 'https://t.co/fP7Lu2ysEC', 'expanded_url': 'https://twitter.com/TheBDA/status/1095378755793666048/photo/1', 'display_url': 'pic.twitter.com/fP7Lu2ysEC', 'media_key': '3_1095378753314848768'}], 'annotations': [{'start': 35, 'end': 51, 'probability': 0.5881, 'type': 'Other', 'normalized_text': 'Dental Foundation'}]}",2.812222815450542
66,2019-02-12T17:02:25.000Z,None,Industrial GPT Captures Two Melbourne Logistics Sites Ted Tabet 2 Min – The Urban Developer https://t.co/4MMxfLD4Ih https://t.co/n8gdcpEyc1,en,0,0,0,0,1095367532238782469,187137990,1095367532238782469,,,"{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/4MMxfLD4Ih', 'expanded_url': 'https://melbourneinformer.com/133292/industrial-gpt-captures-two-melbourne-logistics-sites-ted-tabet-2-min-the-urban-developer/', 'display_url': 'melbourneinformer.com/133292/industr…'}, {'start': 116, 'end': 139, 'url': 'https://t.co/n8gdcpEyc1', 'expanded_url': 'https://twitter.com/melbourneinform/status/1095367532238782469/photo/1', 'display_url': 'pic.twitter.com/n8gdcpEyc1', 'media_key': '3_1095367530464436225'}], 'annotations': [{'start': 11, 'end': 13, 'probability': 0.3696, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 28, 'end': 36, 'probability': 0.4464, 'type': 'Other', 'normalized_text': 'Melbourne'}, {'start': 54, 'end': 62, 'probability': 0.5433, 'type': 'Other', 'normalized_text': 'Ted Tabet'}]}",2.7342574321806317
67,2019-02-12T16:56:09.000Z,None,COngratulations to Marie Boyle Reinman and Patricia Ellis who elected as GPT Board Vice-President and Secretary at least night's general membership meeting!,en,0,0,0,1,1095365956182908933,161749108,1095365956182908933,,,"{'annotations': [{'start': 19, 'end': 37, 'probability': 0.765, 'type': 'Person', 'normalized_text': 'Marie Boyle Reinman'}, {'start': 43, 'end': 56, 'probability': 0.915, 'type': 'Person', 'normalized_text': 'Patricia Ellis'}, {'start': 73, 'end': 75, 'probability': 0.4453, 'type': 'Organization', 'normalized_text': 'GPT'}]}",3.853452055824111
68,2019-02-12T16:51:55.000Z,None,"Sad news. With Rosemary's GPT closing, think @petescandystore may be the last spot in Killing Williamsburg that still exists? @gothamist https://t.co/IMTfO5gGMR",en,0,0,0,0,1095364890787762177,1525952370,1095364890787762177,,,"{'mentions': [{'start': 45, 'end': 61, 'username': 'petescandystore', 'id': '22954740'}, {'start': 126, 'end': 136, 'username': 'Gothamist', 'id': '810424'}], 'urls': [{'start': 137, 'end': 160, 'url': 'https://t.co/IMTfO5gGMR', 'expanded_url': 'http://gothamist.com/2019/02/08/rosemarys_closing_williamsburg.php', 'display_url': 'gothamist.com/2019/02/08/ros…'}], 'annotations': [{'start': 15, 'end': 22, 'probability': 0.5324, 'type': 'Person', 'normalized_text': 'Rosemary'}, {'start': 86, 'end': 105, 'probability': 0.4316, 'type': 'Place', 'normalized_text': 'Killing Williamsburg'}]}",1.4985282943412037
69,2019-02-12T16:45:09.000Z,None,GPT expands logistics portfolio in Melbourne | Truck Trailer Building &amp; Equipment News – Trailer Magazine https://t.co/Dt9v3yHePo,en,0,0,0,0,1095363186541371392,187137990,1095363186541371392,,,"{'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/Dt9v3yHePo', 'expanded_url': 'https://melbourneinformer.com/133283/gpt-expands-logistics-portfolio-in-melbourne-truck-trailer-building-equipment-news-trailer-magazine/', 'display_url': 'melbourneinformer.com/133283/gpt-exp…'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.6145, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 35, 'end': 43, 'probability': 0.9831, 'type': 'Place', 'normalized_text': 'Melbourne'}]}",4.234938891362623
70,2019-02-12T15:42:04.000Z,None,"GPT has used Aquatic Physical Therapy to treat thousands of patients over the past 20 years.  If you are interested in learning about the unique benefits of Aquatic Therapy please watch the following video from MoveForwardPT
https://t.co/baIaYvdnFM https://t.co/baIaYvdnFM",en,0,0,0,0,1095347312136728576,587094188,1095347312136728576,,,"{'urls': [{'start': 225, 'end': 248, 'url': 'https://t.co/baIaYvdnFM', 'expanded_url': 'https://youtu.be/8AdNIQj-dkc', 'display_url': 'youtu.be/8AdNIQj-dkc'}, {'start': 249, 'end': 272, 'url': 'https://t.co/baIaYvdnFM', 'expanded_url': 'https://youtu.be/8AdNIQj-dkc', 'display_url': 'youtu.be/8AdNIQj-dkc'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.4973, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 13, 'end': 36, 'probability': 0.8063, 'type': 'Other', 'normalized_text': 'Aquatic Physical Therapy'}, {'start': 157, 'end': 171, 'probability': 0.8685, 'type': 'Other', 'normalized_text': 'Aquatic Therapy'}, {'start': 211, 'end': 223, 'probability': 0.9068, 'type': 'Other', 'normalized_text': 'MoveForwardPT'}]}",4.118519377343316
71,2019-02-12T15:05:16.000Z,None,"Tired of clunky telehealth platforms? Streamlined and intuitive, Pathways makes connecting with patients easy, so you can get right to treating them.

Schedule a demo today and see why Pathways is the telehealth platform for you: https://t.co/9VN7Z1cdWo",en,1,0,1,0,1095338050664595456,450697174,1095338050664595456,,,"{'urls': [{'start': 230, 'end': 253, 'url': 'https://t.co/9VN7Z1cdWo', 'expanded_url': 'http://ow.ly/hRGC30nEKV6', 'display_url': 'ow.ly/hRGC30nEKV6'}], 'annotations': [{'start': 185, 'end': 192, 'probability': 0.7748, 'type': 'Other', 'normalized_text': 'Pathways'}]}",3.6102076711647504
72,2019-02-12T15:00:14.000Z,None,"ClixSense is one of the biggest GPT websites on the web. It provides users with a means to make money for their opinions and through minor tasks that can be done from home - https://t.co/J6kabkrOMD
Perfect for the #stayathomedad or #stayathomemom https://t.co/rap63kKyjD",en,0,0,0,0,1095336783515082753,1972486759,1095336783515082753,,,"{'hashtags': [{'start': 214, 'end': 228, 'tag': 'stayathomedad'}, {'start': 232, 'end': 246, 'tag': 'stayathomemom'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/J6kabkrOMD', 'expanded_url': 'https://is.gd/4FA3Ns', 'display_url': 'is.gd/4FA3Ns'}, {'start': 247, 'end': 270, 'url': 'https://t.co/rap63kKyjD', 'expanded_url': 'https://twitter.com/ChrisRabbit12/status/1095336783515082753/photo/1', 'display_url': 'pic.twitter.com/rap63kKyjD', 'media_key': '3_1095336778616078336'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.9187, 'type': 'Other', 'normalized_text': 'ClixSense'}, {'start': 32, 'end': 34, 'probability': 0.5902, 'type': 'Other', 'normalized_text': 'GPT'}]}",4.589555262151884
73,2019-02-12T14:10:34.000Z,None,"Save a little bit of time on your #Bing #MicrosoftRewards GPT routine. Today's Bing Quiz Answers: 3) Marley &amp; Me, Just Go With It, Horrible Bosses, He's Just Not that Into You. #bingquiz #makemoneyonline",en,0,0,0,0,1095324285399457792,787364891116113920,1095324285399457792,,,"{'hashtags': [{'start': 34, 'end': 39, 'tag': 'Bing'}, {'start': 40, 'end': 57, 'tag': 'MicrosoftRewards'}, {'start': 181, 'end': 190, 'tag': 'bingquiz'}, {'start': 191, 'end': 207, 'tag': 'makemoneyonline'}], 'annotations': [{'start': 35, 'end': 38, 'probability': 0.5559, 'type': 'Other', 'normalized_text': 'Bing'}, {'start': 41, 'end': 56, 'probability': 0.5956, 'type': 'Other', 'normalized_text': 'MicrosoftRewards'}]}",1.9472285111843204
74,2019-02-12T14:09:36.000Z,None,"Save a little bit of time on your #Bing #MicrosoftRewards GPT routine. Today's Bing Quiz Answers: 2) Cox, Schwimmer, Kudrow, LeBlanc. #bingquiz #makemoneyonline",en,0,0,0,0,1095324041907449857,787364891116113920,1095324041907449857,,,"{'hashtags': [{'start': 34, 'end': 39, 'tag': 'Bing'}, {'start': 40, 'end': 57, 'tag': 'MicrosoftRewards'}, {'start': 134, 'end': 143, 'tag': 'bingquiz'}, {'start': 144, 'end': 160, 'tag': 'makemoneyonline'}], 'annotations': [{'start': 35, 'end': 38, 'probability': 0.6163, 'type': 'Other', 'normalized_text': 'Bing'}, {'start': 41, 'end': 56, 'probability': 0.4725, 'type': 'Other', 'normalized_text': 'MicrosoftRewards'}, {'start': 58, 'end': 60, 'probability': 0.3972, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 79, 'end': 87, 'probability': 0.6666, 'type': 'Other', 'normalized_text': 'Bing Quiz'}, {'start': 101, 'end': 103, 'probability': 0.4388, 'type': 'Person', 'normalized_text': 'Cox'}, {'start': 106, 'end': 114, 'probability': 0.3983, 'type': 'Other', 'normalized_text': 'Schwimmer'}, {'start': 117, 'end': 122, 'probability': 0.3765, 'type': 'Other', 'normalized_text': 'Kudrow'}, {'start': 125, 'end': 131, 'probability': 0.4249, 'type': 'Other', 'normalized_text': 'LeBlanc'}]}",2.551471098830997
75,2019-02-12T14:08:59.000Z,None,"Save a little bit of time on your #Bing #MicrosoftRewards GPT routine. Today's Bing Quiz Answers: 1) The Break-Up, The Switch, We're the Millers, Cake. #bingquiz #makemoneyonline",en,0,0,0,0,1095323886168801280,787364891116113920,1095323886168801280,,,"{'hashtags': [{'start': 34, 'end': 39, 'tag': 'Bing'}, {'start': 40, 'end': 57, 'tag': 'MicrosoftRewards'}, {'start': 152, 'end': 161, 'tag': 'bingquiz'}, {'start': 162, 'end': 178, 'tag': 'makemoneyonline'}], 'annotations': [{'start': 35, 'end': 38, 'probability': 0.6218, 'type': 'Other', 'normalized_text': 'Bing'}, {'start': 41, 'end': 56, 'probability': 0.5115, 'type': 'Other', 'normalized_text': 'MicrosoftRewards'}, {'start': 58, 'end': 60, 'probability': 0.4788, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 79, 'end': 95, 'probability': 0.6477, 'type': 'Other', 'normalized_text': 'Bing Quiz Answers'}, {'start': 101, 'end': 112, 'probability': 0.7948, 'type': 'Other', 'normalized_text': 'The Break-Up'}, {'start': 115, 'end': 124, 'probability': 0.7528, 'type': 'Other', 'normalized_text': 'The Switch'}, {'start': 127, 'end': 143, 'probability': 0.8053, 'type': 'Other', 'normalized_text': ""We're the Millers""}, {'start': 146, 'end': 149, 'probability': 0.6282, 'type': 'Other', 'normalized_text': 'Cake'}]}",2.2836261297537153
76,2019-02-12T14:03:19.000Z,None,"Want to switch from Legacy BIOS to UEFI in a wipe-reinstall #ConfigMgr #TaskSequence? Format the disk with GPT, 1GB FAT32 with varable TSUEFIDrive and rest as NTFS followed by a BIOS flash/reconfig tool from your OEM. This way the TS won't complain about booting to a GPT disk.",en,0,0,1,0,1095322462617849856,25139298,1095322462617849856,,,"{'hashtags': [{'start': 60, 'end': 70, 'tag': 'ConfigMgr'}, {'start': 71, 'end': 84, 'tag': 'TaskSequence'}], 'annotations': [{'start': 20, 'end': 30, 'probability': 0.7177, 'type': 'Other', 'normalized_text': 'Legacy BIOS'}, {'start': 35, 'end': 38, 'probability': 0.5206, 'type': 'Other', 'normalized_text': 'UEFI'}, {'start': 61, 'end': 69, 'probability': 0.5357, 'type': 'Other', 'normalized_text': 'ConfigMgr'}, {'start': 107, 'end': 109, 'probability': 0.6438, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 116, 'end': 120, 'probability': 0.477, 'type': 'Other', 'normalized_text': 'FAT32'}, {'start': 135, 'end': 145, 'probability': 0.6105, 'type': 'Other', 'normalized_text': 'TSUEFIDrive'}, {'start': 159, 'end': 162, 'probability': 0.581, 'type': 'Other', 'normalized_text': 'NTFS'}, {'start': 268, 'end': 270, 'probability': 0.5259, 'type': 'Other', 'normalized_text': 'GPT'}]}",3.465815790628356
77,2019-02-12T13:24:49.000Z,None,"""GPT ETHNIC"" Price :105.000 FOR ORDER invite pin bb 24e7463a &amp; wa 081222252114. https://t.co/Rnt9yfE0rC",en,0,0,0,0,1095312774199013376,1705333058,1095312774199013376,,,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/Rnt9yfE0rC', 'expanded_url': 'https://twitter.com/vamoshASIA/status/569029626917302272/photo/1', 'display_url': 'pic.twitter.com/Rnt9yfE0rC', 'media_key': '3_569029620540780544'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.4996, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 5, 'end': 10, 'probability': 0.5462, 'type': 'Other', 'normalized_text': 'ETHNIC'}]}",3.2363594972596497
78,2019-02-12T13:09:03.000Z,None,"244 stocks hit lower circuits

Zenith Exports, Spencers Retail, Mandhana Industries, Palash Securities, SMS Lifesciences India and GPT Infraprojects were among the 247 stocks that hit lower circuit limits on BSE.",en,0,0,0,0,1095308803447214080,570927672,1095308803447214080,,,"{'annotations': [{'start': 31, 'end': 44, 'probability': 0.6226, 'type': 'Other', 'normalized_text': 'Zenith Exports'}, {'start': 47, 'end': 61, 'probability': 0.6139, 'type': 'Other', 'normalized_text': 'Spencers Retail'}, {'start': 64, 'end': 82, 'probability': 0.6095, 'type': 'Other', 'normalized_text': 'Mandhana Industries'}, {'start': 85, 'end': 90, 'probability': 0.6333, 'type': 'Other', 'normalized_text': 'Palash'}, {'start': 121, 'end': 125, 'probability': 0.7626, 'type': 'Place', 'normalized_text': 'India'}, {'start': 131, 'end': 133, 'probability': 0.5706, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 208, 'end': 210, 'probability': 0.4693, 'type': 'Other', 'normalized_text': 'BSE'}]}",1.9882676689591272
79,2019-02-12T13:00:02.000Z,None,Sir i request you to help the poor family whos daughter gpt raped i just want you to make strict rule against rapists please this is to much unless there wont be a strict rule againt them so please sir its request do something #JusticeForAnjana,en,7,0,5,0,1095306536417513472,1089841361958760453,1095306533506768897,1.0898413619587604e+18,,"{'hashtags': [{'start': 227, 'end': 244, 'tag': 'JusticeForAnjana'}], 'annotations': [{'start': 228, 'end': 243, 'probability': 0.5057, 'type': 'Other', 'normalized_text': 'JusticeForAnjana'}]}",1.8726446540691746
80,2019-02-12T10:48:25.000Z,None,"interesting idea for using GPT partitioned SD/USB for raspberry pi from https://t.co/L7bmGwnoUN , say BOOT ROM supports superfloppy mode (=single FAT32 fs), copy FAT32 BPB to the first sector &amp; add reserved sectors (to the fake BPB) would be enough.",en,0,0,0,0,1095273411830398976,23272777,1095273411830398976,,,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/L7bmGwnoUN', 'expanded_url': 'https://github.com/andreiw/RaspberryPiPkg/issues/36', 'display_url': 'github.com/andreiw/Raspbe…', 'status': 200, 'unwound_url': 'https://github.com/andreiw/RaspberryPiPkg/issues/36'}], 'annotations': [{'start': 27, 'end': 29, 'probability': 0.7267, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 46, 'end': 48, 'probability': 0.3127, 'type': 'Product', 'normalized_text': 'USB'}, {'start': 162, 'end': 166, 'probability': 0.4997, 'type': 'Other', 'normalized_text': 'FAT32'}, {'start': 232, 'end': 234, 'probability': 0.4799, 'type': 'Other', 'normalized_text': 'BPB'}]}",3.6470086077240835
81,2019-02-12T10:34:10.000Z,None,"😳 Gpt to give it to China, they know how to build the phenomenal. https://t.co/hJY1xFPVpV",en,0,0,0,0,1095269825830633473,2412689955,1095269825830633473,,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/hJY1xFPVpV', 'expanded_url': 'https://www.facebook.com/100007896254256/posts/2264908970448956/', 'display_url': 'facebook.com/10000789625425…'}], 'annotations': [{'start': 20, 'end': 24, 'probability': 0.9826, 'type': 'Place', 'normalized_text': 'China'}]}",4.176449426013422
82,2019-02-12T09:31:06.000Z,None,"@GPT_Photography @PerthLive6PR I think the serif is a metaphor for all the loose ends they leave in their wake. Either that or the board said, we need more sheriff's on board and the marketing department thought they said more serifs...",en,0,0,1,0,1095253953783066624,348053068,1095210537082748928,25807511.0,,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GPT_Photography', 'id': '25807511'}, {'start': 17, 'end': 30, 'username': 'PerthLive6PR', 'id': '767641086323863553'}]}",2.7185605463236864
83,2019-02-12T08:55:06.000Z,None,$GPT cops a sell from citi (credible) and downgrade from MQG ( shady),en,0,0,0,0,1095244895554424833,84705997,1093712523344236549,84705997.0,,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'GPT'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.4939, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 22, 'end': 25, 'probability': 0.3629, 'type': 'Other', 'normalized_text': 'citi'}, {'start': 57, 'end': 59, 'probability': 0.5642, 'type': 'Other', 'normalized_text': 'MQG'}]}",1.7667020173353523
84,2019-02-12T06:41:00.000Z,None,".@TheGPTGroup's managing director warns housing downturn could weigh on retail, @NickLenaghan reports. https://t.co/w8jnaguM5z #retail #office #ausproperty #ausbiz",en,1,0,1,0,1095211147702296577,2609156004,1095211147702296577,,,"{'hashtags': [{'start': 127, 'end': 134, 'tag': 'retail'}, {'start': 135, 'end': 142, 'tag': 'office'}, {'start': 143, 'end': 155, 'tag': 'ausproperty'}, {'start': 156, 'end': 163, 'tag': 'ausbiz'}], 'mentions': [{'start': 1, 'end': 13, 'username': 'TheGPTGroup', 'id': '52260887'}, {'start': 80, 'end': 93, 'username': 'NickLenaghan', 'id': '1336614722'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/w8jnaguM5z', 'expanded_url': 'https://www.afr.com/real-estate/sydney-melbourne-office-towers-take-gpt-profit-higher-20190211-h1b35g', 'display_url': 'afr.com/real-estate/sy…'}]}",2.2142187027227687
85,2019-02-12T06:14:46.000Z,None,Top 15 Legitimate Gpt Sites That Pay Instantly - LIVOKE https://t.co/MixPmqSjSg #earnmoney,en,0,0,0,0,1095204548036227072,398429428,1095204548036227072,,,"{'hashtags': [{'start': 80, 'end': 90, 'tag': 'earnmoney'}], 'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/MixPmqSjSg', 'expanded_url': 'https://livoke.com/gpt-sites-that-pay-instantly/', 'display_url': 'livoke.com/gpt-sites-that…'}]}",4.626074360570733
86,2019-02-12T05:26:05.000Z,None,"@aifpto1  GPT, NELLORE SUPPORT YOU",it,0,0,0,0,1095192293114445826,1095188452562239489,1095192293114445826,1.0948906799378432e+18,,"{'mentions': [{'start': 0, 'end': 8, 'username': 'aifpto1', 'id': '1094890679937843200'}]}",4.173394818668402
87,2019-02-12T05:05:55.000Z,None,#Australia Stocks: Packaging $ORA +2.7%. Energy Drilling $ADL +7%. Online Realty Svc $REA+4.5%. Earthmoving eqp $EHL+3.8%. Infra $SKI -2.7%.FMCG Distributor $GWA +3.2%. Bottling $CCL +3.1%. Bank $BEN -2.4%. REIT $GPT -2.3%. Utility $AGL +2.3%. Auto Part Retail $BAP +2%. $ALL+1.7%,en,0,0,0,0,1095187219982237696,4723496155,1095187219982237696,,,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Australia'}], 'cashtags': [{'start': 29, 'end': 33, 'tag': 'ORA'}, {'start': 57, 'end': 61, 'tag': 'ADL'}, {'start': 85, 'end': 89, 'tag': 'REA'}, {'start': 112, 'end': 116, 'tag': 'EHL'}, {'start': 129, 'end': 133, 'tag': 'SKI'}, {'start': 157, 'end': 161, 'tag': 'GWA'}, {'start': 178, 'end': 182, 'tag': 'CCL'}, {'start': 195, 'end': 199, 'tag': 'BEN'}, {'start': 212, 'end': 216, 'tag': 'GPT'}, {'start': 232, 'end': 236, 'tag': 'AGL'}, {'start': 261, 'end': 265, 'tag': 'BAP'}, {'start': 271, 'end': 275, 'tag': 'ALL'}], 'annotations': [{'start': 1, 'end': 9, 'probability': 0.8412, 'type': 'Place', 'normalized_text': 'Australia'}, {'start': 30, 'end': 32, 'probability': 0.3821, 'type': 'Organization', 'normalized_text': 'ORA'}, {'start': 58, 'end': 60, 'probability': 0.4265, 'type': 'Organization', 'normalized_text': 'ADL'}, {'start': 86, 'end': 88, 'probability': 0.3874, 'type': 'Organization', 'normalized_text': 'REA'}, {'start': 113, 'end': 115, 'probability': 0.3954, 'type': 'Other', 'normalized_text': 'EHL'}, {'start': 130, 'end': 132, 'probability': 0.4756, 'type': 'Organization', 'normalized_text': 'SKI'}, {'start': 158, 'end': 160, 'probability': 0.4076, 'type': 'Organization', 'normalized_text': 'GWA'}, {'start': 179, 'end': 181, 'probability': 0.563, 'type': 'Organization', 'normalized_text': 'CCL'}, {'start': 196, 'end': 198, 'probability': 0.4044, 'type': 'Other', 'normalized_text': 'BEN'}, {'start': 213, 'end': 215, 'probability': 0.3971, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 233, 'end': 235, 'probability': 0.4502, 'type': 'Organization', 'normalized_text': 'AGL'}]}",2.405960261170766
88,2019-02-12T04:45:56.000Z,None,"# Gpt Planet-Best Ptc Website!

Online Since 2010.10-100% Referral Earnings.$1 Minimum Payout. Total Paid: $1,147,159.01 Total Members: 544616 For Joining Click The LINK:

https://t.co/3WsY5KZsWe",en,0,0,0,0,1095182191242276864,62214315,1095182191242276864,,,"{'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/3WsY5KZsWe', 'expanded_url': 'https://www.gptplanet.com/?ref=jssg777', 'display_url': 'gptplanet.com/?ref=jssg777'}]}",4.588960398636628
